"country","region","end_year","rur","sex","agegroup","hbloodp","diab","smoke","age","school_yr","wom_bmi","wom_weight","wom_height","wom_hemog","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv220","hv243a","hv246","cattle","poultry","goat_sheep","hands_facility","hv270","hv271","n","ndiab","nsmoke","nhbp","inc_diab","inc_smoke","inc_hbp"
"Bangladesh","dhaka",2007,0,1,1,,,54.6108322143555,30.8131923675537,6.10787487030029,,,,,94.4158477783203,21.1860198974609,62.5537528991699,23.8358154296875,11.9847927093506,3.75410747528076,2.29597043991089,37.1380615234375,59.6778182983398,18.7460460662842,7.20349502563477,16.8382167816162,2.70258331298828,,4.58553552627563,1.17486927339757,2490966.68115234,0,2490966.68115234,0,0,1360337.64746094,0
"Bangladesh","dhaka",2007,0,1,2,,,54.0721626281738,44.8503684997559,5.7163667678833,,,,,88.0589447021484,22.8847427368164,70.2599411010742,32.2893142700195,9.40634346008301,5.20941209793091,0.777562618255615,44.5734252929688,60.4187850952148,26.1127758026123,12.8473110198975,24.3872203826904,5.48854541778564,,4.37506198883057,1.21615370195339,1171218.96240234,0,1171218.96240234,0,0,633303.405273438,0
"Bangladesh","dhaka",2007,0,1,3,,,57.5724220275879,51.8975372314453,5.35736560821533,,,,,90.7118148803711,28.1476211547852,75.6188354492188,28.0799655914307,21.0402736663818,3.7983660697937,0,50.3398971557617,57.468563079834,37.5053253173828,13.1198091506958,35.5274505615234,4.66782569885254,,4.4196662902832,1.08490052187222,689025.638671875,0,689025.638671875,0,0,396688.747070313,0
"Bangladesh","khulna",2007,0,0,4,,,0,27.3595409393311,6.39851331710815,21.8536987304688,50.2049102783203,151.353607177734,,76.4519805908203,26.4434204101563,56.8767013549805,18.1664276123047,43.0472259521484,7.29741096496582,0.867554485797882,42.7188987731934,45.6610412597656,57.5341911315918,19.4850997924805,50.1694641113281,23.5659599304199,,3.91400480270386,0.486435829416723,713293.146911621,0,713293.146911621,0,0,0,0
"Bangladesh","khulna",2007,0,0,5,,,0,44.9019432067871,3.47157859802246,22.0667705535889,50.1076965332031,150.293807983398,,74.9059906005859,28.1953144073486,56.3002128601074,22.1007308959961,41.4684677124023,9.80759525299072,2.72004818916321,51.2734642028809,53.8314971923828,61.8146705627441,23.5584049224854,53.1953964233398,26.3005046844482,,3.83978199958801,0.541606391393447,203230.18951416,0,203230.18951416,0,0,0,0
"Bangladesh","khulna",2007,0,1,1,,,56.9489250183105,30.8590488433838,6.65683650970459,,,,,81.6707382202148,19.5126724243164,56.4275817871094,12.0391998291016,35.0587348937988,7.82061386108398,0,39.205394744873,47.1373291015625,60.4022178649902,21.9844589233398,52.1594924926758,24.2342300415039,,3.94205808639526,0.448373788036493,583088.935302734,0,583088.935302734,0,0,332062.87109375,0
"Bangladesh","khulna",2007,0,1,2,,,47.1308326721191,44.9749145507813,5.79668474197388,,,,,86.1146469116211,32.4954032897949,66.0037002563477,18.2975196838379,59.7267646789551,10.7817373275757,0,44.9573211669922,46.6073608398438,67.3536071777344,21.3461017608643,49.5002021789551,24.9353733062744,,4.22642755508423,0.631926938386415,316859.555908203,0,316859.555908203,0,0,149338.545410156,0
"Bangladesh","khulna",2007,0,1,3,,,60.2869491577148,51.6620674133301,5.40175819396973,,,,,90.8686904907227,43.0625762939453,49.5868530273438,19.1941509246826,45.1029396057129,6.896071434021,6.41241693496704,50.6058921813965,35.4614753723145,68.5037078857422,31.2505855560303,60.0759048461914,32.6615753173828,,3.99796438217163,0.525609837507912,129452.817382813,0,129452.817382813,0,0,78043.1560058594,0
"Bangladesh","rajshahi",2007,0,0,4,,,0,27.850679397583,6.85798645019531,22.3708362579346,51.2109756469727,151.026351928711,,75.9772720336914,19.4145221710205,60.8777008056641,20.9527053833008,43.3885345458984,8.90943813323975,1.55443942546844,41.3353233337402,50.5192222595215,57.6424217224121,22.5633697509766,50.636417388916,22.4862899780273,,3.90116286277771,0.512077988807046,1106901.94396973,0,1106901.94396973,0,0,0,0
"Bangladesh","rajshahi",2007,0,0,5,,,0,44.3085784912109,5.58506059646606,22.8770713806152,52.4989814758301,151.104293823242,,83.713249206543,26.8091812133789,69.7018814086914,37.7117691040039,44.4807586669922,15.2651042938232,2.31711006164551,49.9530410766602,61.462532043457,55.1073226928711,19.1562805175781,51.9669876098633,15.4747047424316,,4.18211793899536,0.935264110828026,279783.798461914,0,279783.798461914,0,0,0,0
"Bangladesh","rajshahi",2007,0,1,1,,,48.3024101257324,32.0491790771484,7.60957956314087,,,,,78.8572540283203,19.7137603759766,61.7813606262207,19.105131149292,42.4765739440918,11.7034101486206,0,39.2946014404297,53.9707984924316,59.4682998657227,23.9064350128174,50.184009552002,26.1035957336426,,3.93998050689697,0.489377510547363,894378.028320313,0,894378.028320313,0,0,432006.154296875,0
"Bangladesh","rajshahi",2007,0,1,2,,,48.944896697998,44.2751770019531,9.04463005065918,,,,,73.7692565917969,19.6908016204834,64.1135787963867,26.9300365447998,50.4873046875,19.7651977539063,4.12849521636963,43.504020690918,59.1417274475098,59.6861801147461,25.9524536132813,54.1226577758789,21.9599857330322,,3.97288537025452,0.736338049139507,539473.090087891,0,539473.090087891,0,0,264044.552734375,0
"Bangladesh","rajshahi",2007,0,1,3,,,40.9811134338379,51.7448616027832,6.86606550216675,,,,,90.5977478027344,28.048547744751,63.8041114807129,26.6123962402344,31.6926956176758,10.854772567749,3.55474638938904,49.340503692627,52.753791809082,58.1852149963379,22.4158248901367,54.6304664611816,10.0241889953613,,4.15043020248413,0.768122728427618,138477.200927734,0,138477.200927734,0,0,56749.5004882813,0
"Bangladesh","sylhet",2007,0,0,4,,,0,27.6916580200195,5.97788333892822,21.3021545410156,48.1885032653809,150.474349975586,,69.950798034668,27.5152759552002,55.5321998596191,24.698184967041,16.2244834899902,6.79470157623291,4.28325414657593,45.3493804931641,51.1949844360352,50.9689140319824,19.5327835083008,47.4497413635254,7.76655769348145,,3.83911323547363,0.546720951467503,222600.514923096,0,222600.514923096,0,0,0,0
"Bangladesh","sylhet",2007,0,0,5,,,0,44.4534454345703,3.32071471214294,21.401481628418,48.9295692443848,150.731918334961,,80.2004165649414,28.7748031616211,61.9923439025879,33.9438781738281,19.8600292205811,9.96405792236328,5.87728929519653,50.8445816040039,58.1530418395996,55.6633110046387,17.2993297576904,50.8218002319336,9.10956573486328,,4.0326509475708,0.737025761894457,65461.1922302246,0,65461.1922302246,0,0,0,0
"Bangladesh","sylhet",2007,0,1,1,,,65.5164184570313,32.733283996582,5.30610418319702,,,,,71.2468032836914,22.5514717102051,49.1451377868652,23.8649444580078,17.4608707427979,6.03141403198242,6.04854011535645,41.5769462585449,50.5103874206543,47.2254600524902,25.0763053894043,45.7435760498047,8.96245670318604,,3.69783592224121,0.539783940735123,172476.159912109,0,172476.159912109,0,0,113000.201538086,0
"Bangladesh","sylhet",2007,0,1,2,,,75.2633361816406,43.9357109069824,6.359375,,,,,73.2087707519531,19.9458084106445,56.5060424804688,20.6141548156738,23.0681991577148,6.44600105285645,4.26632833480835,45.6578674316406,49.197380065918,55.4724159240723,33.879711151123,55.4724159240723,17.1118717193604,,3.8450665473938,0.473888378795695,120519.377197266,0,120519.377197266,0,0,90706.9057617188,0
"Bangladesh","sylhet",2007,0,1,3,,,75.3996429443359,52.3063697814941,3.23029065132141,,,,,72.6326370239258,27.9871807098389,48.720573425293,17.6612358093262,10.3052959442139,3.43982887268066,10.5505323410034,49.6134796142578,31.6507091522217,47.1917610168457,6.77582359313965,40.4159355163574,0,,3.51631426811218,0.445062149891487,48468.1325683594,0,48468.1325683594,0,0,36544.7972412109,0
"Bangladesh","barisal",2007,1,0,4,,,0,26.7007598876953,5.21535348892212,19.91432762146,45.2508544921875,150.300659179688,,20.1113872528076,26.2354907989502,12.9499425888062,3.31644582748413,17.6159744262695,0.818029046058655,0,43.4586791992188,21.2330551147461,86.9892196655273,44.0089492797852,82.9626541137695,21.7557353973389,,2.36992454528809,-0.500393665977623,1547093.75793457,0,1547093.75793457,0,0,0,0
"Bangladesh","barisal",2007,1,0,5,,,0,44.2150955200195,2.87508940696716,19.7869930267334,44.3805541992188,149.635482788086,,22.9841156005859,33.9350852966309,14.777138710022,4.03028059005737,20.3913307189941,0,0,51.4216194152832,26.9538116455078,85.7397842407227,43.2412567138672,82.4208068847656,20.199592590332,,2.55504369735718,-0.456222258593425,379959.163818359,0,379959.163818359,0,0,0,0
"Bangladesh","barisal",2007,1,1,1,,,47.0136070251465,31.3380947113037,5.31926250457764,,,,,24.9212474822998,24.4859066009521,14.0392026901245,3.52582573890686,24.2078857421875,1.16688752174377,0,40.2424659729004,23.2760467529297,87.3769989013672,45.3104362487793,85.0489654541016,20.9430923461914,,2.49158382415771,-0.445736725419701,1138589.82470703,0,1138589.82470703,0,0,535292.147949219,0
"Bangladesh","barisal",2007,1,1,2,,,40.8294486999512,44.034049987793,3.8482027053833,,,,,14.3710374832153,23.4334373474121,13.4828481674194,4.66767454147339,18.2254657745361,0,0,43.2788238525391,16.1140480041504,84.8613433837891,50.6642913818359,81.5309524536133,16.250768661499,,2.22802758216858,-0.483866903048496,575309.160644531,0,575309.160644531,0,0,234895.551757813,0
"Bangladesh","barisal",2007,1,1,3,,,44.9886436462402,51.7767791748047,3.78766584396362,,,,,27.6824722290039,34.3183326721191,17.3586273193359,1.51738452911377,27.7446689605713,0,0,51.2007102966309,26.6747169494629,84.9022216796875,53.3750343322754,82.5816345214844,22.9115390777588,,2.54517507553101,-0.491469486686532,286104.977050781,0,286104.977050781,0,0,128714.750976563,0
"Bangladesh","chittagong",2007,1,0,4,,,0,26.426700592041,5.02291250228882,20.3395595550537,46.1693153381348,150.591430664063,,44.2144432067871,31.6214828491211,28.1635322570801,6.1519513130188,21.8338356018066,3.11650443077087,0.102600686252117,44.0544700622559,43.2025833129883,83.0970764160156,35.9132804870605,75.9007339477539,13.7275714874268,,3.10444140434265,-0.216929791211619,4269163.04077148,0,4269163.04077148,0,0,0,0
"Bangladesh","chittagong",2007,1,0,5,,,0,44.321117401123,2.15772438049316,19.9480018615723,45.3932838439941,150.637023925781,,43.5244407653809,29.7928657531738,25.7738246917725,4.55035543441772,22.3437004089355,3.24553966522217,0,50.5572547912598,43.4461822509766,79.2180709838867,39.6393165588379,71.7936630249023,14.3052091598511,,3.08671498298645,-0.286153241292908,1050549.71154785,0,1050549.71154785,0,0,0,0
"Bangladesh","chittagong",2007,1,1,1,,,57.8764610290527,30.599494934082,5.12619066238403,,,,,36.328010559082,30.7279148101807,27.4755229949951,4.96616697311401,20.3728084564209,3.12260293960571,0,44.2403373718262,41.7160148620605,81.048225402832,40.4852409362793,74.0283813476563,12.0067472457886,,3.07773089408875,-0.274657868202178,2684600.05126953,0,2684600.05126953,0,0,1553751.47851563,0
"Bangladesh","chittagong",2007,1,1,2,,,71.4854354858398,44.3709526062012,4.41702079772949,,,,,45.1956062316895,30.623664855957,26.7975120544434,6.24468517303467,20.4460258483887,3.29334568977356,0,46.0509414672852,30.8153533935547,88.4775848388672,44.9021682739258,80.0126190185547,14.820704460144,,2.84054970741272,-0.317846761205399,1623583.71044922,0,1623583.71044922,0,0,1160625.84960938,0
"Bangladesh","chittagong",2007,1,1,3,,,75.7033157348633,51.9924774169922,4.63814163208008,,,,,43.1183929443359,22.6357860565186,23.4553089141846,4.14997577667236,27.3095626831055,2.1882164478302,0,52.0491142272949,44.1997222900391,87.3760681152344,57.7030258178711,77.7019577026367,22.0773067474365,,2.99272489547729,-0.316344139335059,758120.172363281,0,758120.172363281,0,0,573922.107910156,0
"Bangladesh","dhaka",2007,1,0,4,,,0,26.8540210723877,3.95250749588013,20.1427192687988,45.4368934631348,149.993606567383,,42.9412574768066,24.045259475708,27.2504100799561,3.43388986587524,24.4803810119629,2.56766486167908,0.19738245010376,43.1846771240234,27.4156856536865,83.2163467407227,43.3920860290527,75.9476623535156,26.2438354492188,,2.53023672103882,-0.442830326688949,6393715.50585938,0,6393715.50585938,0,0,0,0
"Bangladesh","dhaka",2007,1,0,5,,,0,44.5838050842285,1.76277089118958,20.3482437133789,45.7582550048828,149.871017456055,,41.3532981872559,24.6243629455566,31.3369407653809,0.712697327136993,30.0397109985352,3.05394315719604,0.430532246828079,51.1382026672363,31.1116180419922,80.9058685302734,45.5963897705078,74.7443466186523,27.6866493225098,,2.56839561462402,-0.445378100179582,1524653.5324707,0,1524653.5324707,0,0,0,0
"Bangladesh","dhaka",2007,1,1,1,,,71.4463500976563,30.6835174560547,3.89315724372864,,,,,41.090576171875,20.6209888458252,26.3511524200439,1.44545388221741,21.5105667114258,2.99162554740906,0,40.0502586364746,20.4558086395264,83.9386291503906,48.5088500976563,78.192756652832,30.2047023773193,,2.44621014595032,-0.510955410714792,4382115.03808594,0,4382115.03808594,0,0,3130861.14941406,0
"Bangladesh","dhaka",2007,1,1,2,,,73.9745101928711,44.509693145752,3.53830432891846,,,,,43.2560272216797,22.8094520568848,27.5158939361572,1.63931691646576,25.4847431182861,3.9279727935791,0,44.4827766418457,22.5433483123779,86.8292541503906,52.7631416320801,79.3315505981445,25.3727169036865,,2.42872333526611,-0.470322772320407,2720958.93457031,0,2720958.93457031,0,0,2012816.01660156,0
"Bangladesh","dhaka",2007,1,1,3,,,72.6948776245117,51.8002777099609,3.28807353973389,,,,,40.7751197814941,17.0437622070313,23.7275943756104,1.01373946666718,28.7144794464111,3.63073062896729,0,49.9680252075195,27.7681503295898,83.5514526367188,62.7073707580566,71.029426574707,29.5324440002441,,2.36801552772522,-0.470164486047346,1179847.34375,0,1179847.34375,0,0,857688.6015625,0
"Bangladesh","khulna",2007,1,0,4,,,0,26.6855087280273,5.0216064453125,20.7055263519287,47.2841682434082,150.826858520508,,42.4162406921387,26.0163516998291,27.2929229736328,1.34475958347321,48.2602500915527,4.48481702804565,0.0993271693587303,40.8162155151367,24.7466220855713,92.9671783447266,53.910026550293,83.58056640625,44.0034790039063,,2.93683791160584,-0.314905340771934,3038588.57617188,0,3038588.57617188,0,0,0,0
"Bangladesh","khulna",2007,1,0,5,,,0,44.469539642334,1.93504154682159,20.9122905731201,47.4421348571777,150.557189941406,,39.4541778564453,30.0702686309814,27.0523357391357,1.85448968410492,57.3349227905273,5.97934675216675,0,50.5398139953613,28.8188858032227,96.5431671142578,60.2315940856934,87.1481246948242,52.7321929931641,,2.99173712730408,-0.281763317771206,875477.235107422,0,875477.235107422,0,0,0,0
"Bangladesh","khulna",2007,1,1,1,,,48.4812774658203,30.3473625183105,4.61724758148193,,,,,45.7167663574219,26.651065826416,31.5955390930176,1.81164598464966,50.9486236572266,5.91541862487793,0,37.5127029418945,30.2237873077393,92.3727111816406,50.5123481750488,80.2170867919922,45.1211051940918,,3.03629994392395,-0.268434518678987,2776415.54394531,0,2776415.54394531,0,0,1346041.67138672,0
"Bangladesh","khulna",2007,1,1,2,,,58.249382019043,44.5961380004883,3.64194774627686,,,,,42.3947296142578,30.2796058654785,28.8660793304443,0,55.8024368286133,5.02983140945435,0,44.345947265625,14.2993125915527,95.5191879272461,66.677131652832,91.3886642456055,41.3613662719727,,3.03068375587463,-0.302777426745399,1155748.43212891,0,1155748.43212891,0,0,673216.325683594,0
"Bangladesh","khulna",2007,1,1,3,,,31.3219013214111,52.0568428039551,4.45705795288086,,,,,39.7191200256348,36.3163146972656,35.2449264526367,5.27677392959595,55.3832778930664,7.27705860137939,0,49.6027488708496,45.2319755554199,100,53.0014533996582,81.0077438354492,55.4873313903809,,3.14290237426758,-0.200426999310908,651853.591308594,0,651853.591308594,0,0,204172.940429688,0
"Bangladesh","rajshahi",2007,1,0,4,,,0,26.6110820770264,4.39118909835815,20.2044715881348,45.5147972106934,150.004638671875,,34.1308975219727,22.569637298584,22.814525604248,0.952436685562134,38.2584686279297,2.60394954681396,0.169559299945831,41.4401779174805,21.5466079711914,85.8741073608398,51.3577613830566,78.1992721557617,42.1863327026367,,2.45036292076111,-0.461474725052711,6578216.42578125,0,6578216.42578125,0,0,0,0
"Bangladesh","rajshahi",2007,1,0,5,,,0,44.1271629333496,1.87335813045502,20.2248497009277,45.384651184082,149.789520263672,,32.2683982849121,22.5791664123535,27.39475440979,0.720905900001526,46.6493873596191,4.1327052116394,0,50.4692993164063,30.0024909973145,89.9930953979492,52.5505256652832,85.2586288452148,44.8334808349609,,2.62472438812256,-0.423421858949776,1640417.31298828,0,1640417.31298828,0,0,0,0
